daydec,Direct Beam,DirectHz,GlobalHz,DifHz
89.3958333333333,903.985820571191,660.816420949744,767.56655012975,106.750129180005
89.4375,937.159169800299,799.906737378441,912.538564128685,112.631826750244
89.4791666666667,952.185381995285,875.686258503989,991.211907887318,115.525649383329
89.5208333333333,953.29306861205,881.64663883457,997.392372233801,115.745733399231
89.5625,940.768479984285,817.285382968993,930.597461999778,113.312079030785
89.6041666666667,911.173187262763,688.09962938418,796.072990608188,107.973361224008
89.6458333333333,854.432563928799,505.734296344094,604.636731717891,98.902435373797
89.6875,741.724029831867,289.28358100102,372.643435604776,83.3598546037563
89.7291666666667,463.345535450694,75.6634782286181,124.312896373237,48.6494181446191
89.7708333333333,0,0,0,0
89.8125,0,0,0,0
89.8541666666667,0,0,0,0
89.8958333333333,0,0,0,0
89.9375,0,0,0,0
89.9791666666667,0,0,0,0
90.0208333333333,0,0,0,0
90.0625,0,0,0,0
90.1041666666667,0,0,0,0
90.1458333333333,0,0,0,0
90.1875,0,0,0,0
90.2291666666667,0,0,0,0
90.2708333333333,386.103053783899,49.4161972493543,88.3216686552346,38.9054714058803
90.3125,715.22739043647,255.486224707267,335.449348373893,79.9631236666258
90.3541666666667,841.896976620181,474.851575847023,571.913871267397,97.0622954203738
90.3958333333333,904.464594951594,664.185269622568,771.043181872996,106.857912250427
90.4375,937.326267760536,802.865231375791,915.565651174159,112.700419798368
90.4791666666667,952.192194653538,878.225913884923,993.796314906483,115.57040102156
90.5208333333333,953.224403118061,883.804584839717,999.580516807802,115.775931968085
90.5625,940.688593233937,819.131473346304,932.466978214579,113.335504868275
90.6041666666667,911.155167189284,689.724326010558,797.723451673745,107.999125663187
90.6458333333333,854.606581068435,507.232061983479,606.177817165324,98.9457551818459
90.6875,742.444176344529,290.714931085583,374.175742732327,83.4608116467437
90.7291666666667,466.152961006486,76.8473840441533,125.853524243369,49.0061401992157
90.7708333333333,0,0,0,0
90.8125,0,0,0,0
90.8541666666667,0,0,0,0
90.8958333333333,0,0,0,0
90.9375,0,0,0,0
90.9791666666667,0,0,0,0
91.0208333333333,0,0,0,0
91.0625,0,0,0,0
91.1041666666667,0,0,0,0
91.1458333333333,0,0,0,0
91.1875,0,0,0,0
91.2291666666667,0,0,0,0
91.2708333333333,395.403951892724,52.2056912084284,92.3003740235271,40.0946828150988
91.3125,718.026594696032,259.255085957678,339.581846029767,80.3267600720894
91.3541666666667,843.000595111377,478.50861264185,575.748394041793,97.2397813999435
91.3958333333333,904.921541435636,667.499677437146,774.4621654219,106.962487984754
91.4375,937.476708225099,805.76308740784,918.529313006926,112.766225599086
91.4791666666667,952.184753213326,880.702603466657,996.315173482283,115.612570015626
91.5208333333333,953.142486390284,885.901007038019,1001.70468273267,115.803675694651
91.5625,940.595476884907,820.921047448119,934.277614312605,113.356566864485
91.6041666666667,911.122907123068,691.30070558672,799.323275011905,108.022569425185
91.6458333333333,854.76364400892,508.692411153612,607.679073877058,98.9866627234457
91.6875,743.140096987617,292.122164129446,375.680918526213,83.558754396767
91.7291666666667,468.909135184986,78.0259647649827,127.382177730824,49.3562129658414
91.7708333333333,0,0,0,0
91.8125,0,0,0,0
91.8541666666667,0,0,0,0
91.8958333333333,0,0,0,0
91.9375,0,0,0,0
91.9791666666667,0,0,0,0
92.0208333333333,0,0,0,0
92.0625,0,0,0,0
92.1041666666667,0,0,0,0
92.1458333333333,0,0,0,0
92.1875,0,0,0,0
92.2291666666667,0,0,0,0
92.2708333333333,404.451129517357,55.0269753648731,96.2759787457214,41.2490033808483
92.3125,720.751197206684,262.995175588715,343.676812594456,80.6816370057413
92.3541666666667,844.069978566803,482.119662157293,579.53256181419,97.4128996568969
92.3958333333333,905.356783588143,670.758161164979,777.82200429277,107.063843127791
92.4375,937.610677012932,808.599375339348,921.428622239314,112.829246899965
92.4791666666667,952.163305095628,883.115952320791,998.768127693238,115.652175372447
92.5208333333333,953.047629945551,887.936045005245,1003.76504433971,115.828999334465
92.5625,940.489520342518,822.65467786923,936.02999336017,113.37531549094
92.6041666666667,911.076910338504,692.829656049233,800.873416377165,108.043760327931
92.6458333333333,854.904460546316,510.116396482273,609.141646671245,99.0252501889718
92.6875,743.812980859418,293.506301607358,377.160130239642,83.6538286322844
92.7291666666667,471.616813336598,79.1997912849934,128.899785083705,49.6999937987119
92.7708333333333,0,0,0,0
92.8125,0,0,0,0
92.8541666666667,0,0,0,0
92.8958333333333,0,0,0,0
92.9375,0,0,0,0
92.9791666666667,0,0,0,0
93.0208333333333,0,0,0,0
93.0625,0,0,0,0
93.1041666666667,0,0,0,0
93.1458333333333,0,0,0,0
93.1875,0,0,0,0
93.2291666666667,0,0,0,0
93.2708333333333,413.245186374161,57.8754866023372,100.244207672258,42.3687210699209
93.3125,723.401748432533,266.704034607275,347.731832124097,81.0277975168218
93.3541666666667,845.105253299677,485.682789984303,583.264421605742,97.5816316214387
93.3958333333333,905.770462391661,673.959307773598,781.121275212629,107.161967439031
93.4375,937.728371566044,811.373237296094,924.262726221833,112.889488925739
93.4791666666667,952.128106048785,885.465654896054,1001.15489308496,115.689238188906
93.5208333333333,952.940151379188,889.909900415933,1005.76183978878,115.851939372852
93.5625,940.371117079455,824.332988370723,937.724790920391,113.391802549668
93.6041666666667,911.017681537305,694.312102932514,802.374869935652,108.062767003139
93.6458333333333,855.029734565394,511.505093400607,610.566703144639,99.0616097440319
93.6875,744.463996739086,294.868374449971,378.614552400035,83.7461779500642
93.7291666666667,474.278662191864,80.3694463847907,130.407274235638,50.0378278508474
93.7708333333333,0,0,0,0
93.8125,0,0,0,0
93.8541666666667,0,0,0,0
93.8958333333333,0,0,0,0
93.9375,0,0,0,0
93.9791666666667,0,0,0,0
94.0208333333333,0,0,0,0
94.0625,0,0,0,0
94.1041666666667,0,0,0,0
94.1458333333333,0,0,0,0
94.1875,0,0,0,0
94.2291666666667,0,0,0,0
94.2708333333333,421.787500397139,60.7467503523828,104.2009773835,43.4542270311172
94.3125,725.978848986109,270.379256815544,351.744546403454,81.3652895879102
94.3541666666667,846.106573422177,489.19612637625,586.94208897264,97.7459625963902
94.3958333333333,906.162735550519,677.101775538751,784.358629181136,107.256853642384
94.4375,937.830000467222,814.083887865007,927.030847197689,112.946959332682
94.4791666666667,952.079419729978,887.751474326821,1003.47525592319,115.723781596368
94.5208333333333,952.820373942261,891.822835530884,1007.69536948529,115.872533954403
94.5625,940.240664160455,825.956651673914,939.362732758981,113.406081085066
94.6041666666667,910.945726264275,695.74900664929,803.828665437362,108.079658788072
94.6458333333333,855.140165256775,512.859597133925,611.955430531029,99.0958333971039
94.6875,745.094291976875,296.209419993093,380.045363600943,83.83594360785
94.7291666666667,476.897257617019,81.5355215706048,131.905569447626,50.3700478770211
94.7708333333333,0,0,0,0
94.8125,0,0,0,0
94.8541666666667,0,0,0,0
94.8958333333333,0,0,0,0
94.9375,0,0,0,0
94.9791666666667,0,0,0,0
95.0208333333333,0,0,0,0
95.0625,0,0,0,0
95.1041666666667,0,0,0,0
95.1458333333333,0,0,0,0
95.1875,0,0,0,0
95.2291666666667,0,0,0,0
95.2708333333333,430.080110898414,63.636387114706,108.142383544154,44.5059964294483
95.3125,728.483145600702,274.018491777056,355.712657554539,81.6941657774829
95.3541666666667,847.074119497802,492.657868154166,590.563749809468,97.9058816553018
95.3958333333333,906.533776807086,680.184295038742,787.53279241379,107.348497375048
95.4375,937.91578296635,816.730614189635,929.732282351632,113.001668161996
95.4791666666667,952.017517295301,889.973241656737,1005.72907236129,115.755830704549
95.5208333333333,952.688626128509,893.675171624795,1009.56599443718,115.890822812387
95.5625,940.098561778667,827.526387222875,940.944592519274,113.418205296399
95.6041666666667,910.861550338196,697.141359769164,805.235865387969,108.094505618805
95.6458333333333,855.236446356113,514.181019718524,613.309032588336,99.1280128698121
95.6875,745.70499142379,297.530478976178,381.453743347624,83.9232643714459
95.7291666666667,479.475082596977,82.6986139838096,133.395588046012,50.696974062202
95.7708333333333,0,0,0,0
95.8125,0,0,0,0
95.8541666666667,0,0,0,0
95.8958333333333,0,0,0,0
95.9375,0,0,0,0
95.9791666666667,0,0,0,0
96.0208333333333,0,0,0,0
96.0625,0,0,0,0
96.1041666666667,0,0,0,0
96.1458333333333,0,0,0,0
96.1875,0,0,0,0
96.2291666666667,0,0,0,0
96.2708333333333,438.125615411388,66.5401178739282,112.064689797946,45.5245719240173
96.3125,730.915327303785,277.619447632284,359.633930518007,82.0144828857231
96.3541666666667,848.008097229187,496.066280483467,594.127662025773,98.0613815423063
96.3958333333333,906.883775270869,683.205670029875,790.642567165428,107.436897135553
96.4375,937.985948515576,819.312775961819,932.366403754029,113.05362779221
96.4791666666667,951.942676998491,892.130854980182,1007.91626752497,115.785412544791
96.5208333333333,952.545241270939,895.467287358491,1011.37413455665,115.906847198161
96.5625,939.945212803661,829.042958921453,942.471189372464,113.428230451011
96.6041666666667,910.765659297948,698.490184302225,806.597562227329,108.107377925104
96.6458333333333,855.319265405835,515.470487052042,614.628726522075,99.1582394700336
96.6875,746.29719640255,298.832592597424,382.840868964003,84.0082763665786
96.7291666666667,482.01452544258,83.859323386072,134.878237261054,51.0189138749816
96.7708333333333,0,0,0,0
96.8125,0,0,0,0
96.8541666666667,0,0,0,0
96.8958333333333,0,0,0,0
96.9375,0,0,0,0
96.9791666666667,0,0,0,0
97.0208333333333,0,0,0,0
97.0625,0,0,0,0
97.1041666666667,0,0,0,0
97.1458333333333,0,0,0,0
97.1875,0,0,0,0
97.2291666666667,0,0,0,0
97.2708333333333,445.927078861604,69.4537685756325,115.964318053644,46.5105494780115
97.3125,733.276121787242,281.179893760745,363.50619540318,82.3263016424356
97.3541666666667,848.908736182315,499.41969851963,597.632157093336,98.2124585737061
97.3958333333333,907.212934760985,686.164778202241,793.686832433271,107.52205423103
97.4375,938.04073631354,821.82980531066,934.932658201319,113.102852890659
97.4791666666667,951.855183798384,894.224278504454,1010.03683451725,115.812556012798
97.5208333333333,952.390557148084,897.199617100243,1013.12026691091,115.920649810662
97.5625,939.781022341105,830.507172850593,943.943385648983,113.436212798391
97.6041666666667,910.658557863979,699.796528994471,807.914875521543,108.118346527073
97.6458333333333,855.389303039941,516.729135984566,615.915739952582,99.1866039680165
97.6875,746.87198372188,300.116799632486,384.207912568374,84.0911129358879
97.7291666666667,484.517878220095,85.0182492248026,136.354411170457,51.3361619456541
97.7708333333333,0,0,0,0
97.8125,0,0,0,0
97.8541666666667,0,0,0,0
97.8958333333333,0,0,0,0
97.9375,0,0,0,0
97.9791666666667,0,0,0,0
98.0208333333333,0,0,0,0
98.0625,0,0,0,0
98.1041666666667,0,0,0,0
98.1458333333333,0,0,0,0
98.1875,0,0,0,0
98.2291666666667,0,0,0,0
98.2708333333333,453.487953797409,72.3732738001391,119.837840017377,47.4645662172379
98.3125,735.566291969607,284.697663287032,367.327349702942,82.6296864159102
98.3541666666667,849.776288547769,502.71652892064,601.075641461911,98.3591125412711
98.3958333333333,907.521473162438,689.060571815355,796.664544539077,107.603972723722
98.4375,938.080394858808,824.281206590062,937.430566954141,113.149360364079
98.4791666666667,951.755328975061,896.253541535625,1012.09083334652,115.8372918109
98.5208333333333,952.224915599838,898.872649200627,1014.80492392669,115.932274726066
98.5625,939.606397304054,831.919874971641,945.362084456796,113.442209485155
98.6041666666667,910.540749415231,701.061466641561,809.188949175249,108.127482533688
98.6458333333333,855.447232292431,517.958111457396,617.171307933089,99.2131964756937
98.6875,747.430404736169,301.384133623436,385.556038124832,84.1719045013967
98.7291666666667,486.987335401902,86.1759877832513,137.824987752027,51.6489999687757
98.7708333333333,0,0,0,0
98.8125,0,0,0,0
98.8541666666667,0,0,0,0
98.8958333333333,0,0,0,0
98.9375,0,0,0,0
98.9791666666667,0,0,0,0
99.0208333333333,0,0,0,0
99.0625,0,0,0,0
99.1041666666667,0,0,0,0
99.1458333333333,0,0,0,0
99.1875,0,0,0,0
99.2291666666667,0,0,0,0
99.2708333333333,460.812010506961,75.2946797514817,123.681969832886,48.3872900814047
99.3125,737.786632745013,288.17065542854,371.095360370128,82.924704941589
99.3541666666667,850.611027939543,505.955251224408,604.456597841621,98.5013466172123
99.3958333333333,907.809621796575,691.892078213464,799.574737590228,107.682659376764
99.4375,938.105181512627,826.666556066323,939.859725374672,113.193169308349
99.4791666666667,951.643409754705,898.218737391145,1014.07838978103,115.859652389884
99.5208333333333,952.048662152847,900.486924225385,1016.42869155306,115.941767327671
99.5625,939.421745995862,833.281948821206,946.728227292279,113.446278471073
99.6041666666667,910.412735481673,702.286091427206,810.42094867056,108.134857243354
99.6458333333333,855.493717929922,519.158563696045,618.396670025418,99.2381063293722
99.6875,747.973484452566,302.635620144199,386.886398577015,84.2507784328155
99.7291666666667,489.424992737965,87.333129419272,139.290826049407,51.9576966301346
99.7708333333333,0,0,0,0
99.8125,0,0,0,0
99.8541666666667,0,0,0,0
99.8958333333333,0,0,0,0
99.9375,0,0,0,0
99.9791666666667,0,0,0,0
100.020833333333,0,0,0,0
100.0625,0,0,0,0
100.104166666667,0,0,0,0
100.145833333333,0,0,0,0
100.1875,0,0,0,0
100.229166666667,0,0,0,0
100.270833333333,467.903275945119,78.2141466608874,127.493557699965,49.279411039078
100.3125,739.937967913213,291.596837683056,374.808265752457,83.2114280694016
100.354166666667,851.413248231669,509.134419089695,607.773586350484,98.6391672607897
100.395833333333,908.077624805993,694.658400220594,802.416523819863,107.758123599269
100.4375,938.115362071072,828.985501507421,942.219802464848,113.234300957428
100.479166666667,951.519728943098,900.120022242301,1015.99969413275,115.879671890453
100.520833333333,951.862145655354,902.043033150668,1017.99220738677,115.949174236098
100.5625,939.227477704645,834.594313202947,948.042791649158,113.448478446211
100.604166666667,910.275015252528,703.471516292213,811.61205833881,108.140542046597
100.645833333333,855.529415809039,520.331645463698,619.593067439669,99.2614219759715
100.6875,748.502220687592,303.872274148286,388.2001330703,84.3278589220142
100.729166666667,491.832846348129,88.490255896455,140.752763454591,52.2625075581356
100.770833333333,0,0,0,0
100.8125,0,0,0,0
100.854166666667,0,0,0,0
100.895833333333,0,0,0,0
100.9375,0,0,0,0
100.979166666667,0,0,0,0
101.020833333333,0,0,0,0
101.0625,0,0,0,0
101.104166666667,0,0,0,0
101.145833333333,0,0,0,0
101.1875,0,0,0,0
101.229166666667,0,0,0,0
101.270833333333,474.765980489788,81.127950688458,131.269584350873,50.1416336624148
101.3125,742.021147284692,294.974247854785,378.464177383438,83.4899295286522
101.354166666667,852.183262432803,512.252661399435,611.02524552594,98.7725841265047
101.395833333333,908.325738554085,697.358716415672,805.189093806407,107.830377390735
101.4375,938.111210346601,831.237761675826,944.510540307346,113.27277863152
101.479166666667,951.384594567712,901.957613889721,1017.85499997409,115.897386084371
101.520833333333,951.665717921411,903.541615525038,1019.4961587649,115.954543239862
101.5625,939.024002309283,835.857919881542,949.306788630834,113.448868749292
101.604166666667,910.128085100355,704.618870339945,812.763478670962,108.144608331017
101.645833333333,855.554972259183,521.478509380983,620.761740243963,99.2832308629797
101.6875,749.017583275305,305.095097404231,389.49836426823,84.4032668639991
101.729166666667,494.21279203553,89.6479378110296,142.211613110681,52.563675299651
101.770833333333,0,0,0,0
101.8125,0,0,0,0
101.854166666667,0,0,0,0
101.895833333333,0,0,0,0
101.9375,0,0,0,0
101.979166666667,0,0,0,0
102.020833333333,0,0,0,0
102.0625,0,0,0,0
102.104166666667,0,0,0,0
102.145833333333,0,0,0,0
102.1875,0,0,0,0
102.229166666667,0,0,0,0
102.270833333333,481.404511639908,84.0324853933975,135.007156274479,50.9746708810817
102.3125,744.037043954711,298.300995917713,382.061281627083,83.7602857093705
102.354166666667,852.921401598704,515.308683225716,614.210293199534,98.9016099738178
102.395833333333,908.55423103937,699.992281288347,807.891716573137,107.89943528479
102.4375,938.093007759024,833.42312572681,946.731753411314,113.308627684504
102.479166666667,951.238319528275,903.73179047515,1019.64462279048,115.912832315332
102.520833333333,951.459733384348,904.98335760246,1020.94128082885,115.95792322639
102.5625,938.811729896892,837.073751283846,950.521260571203,113.447509287357
102.604166666667,909.972438121081,705.729296283648,813.876423672249,108.147127388601
102.645833333333,855.571023491232,522.600305317541,621.903924649829,99.3036193322876
102.6875,749.520513328999,306.305076023699,390.782195768405,84.4771197447061
102.729166666667,496.566624821381,90.806732117622,143.668161438017,52.8614293203949
102.770833333333,0,0,0,0
102.8125,0,0,0,0
102.854166666667,0,0,0,0
102.895833333333,0,0,0,0
102.9375,0,0,0,0
102.979166666667,0,0,0,0
103.020833333333,0,0,0,0
103.0625,0,0,0,0
103.104166666667,0,0,0,0
103.145833333333,0,0,0,0
103.1875,0,0,0,0
103.229166666667,0,0,0,0
103.270833333333,487.823373855078,86.9242628317517,138.703501587854,51.7792387561027
103.3125,745.986551739924,301.575265715612,385.597841174675,84.0225754590629
103.354166666667,853.628013782428,518.301266655972,617.327527234303,99.0262605783312
103.395833333333,908.763381324652,702.558425276334,810.52373956864,107.965314292306
103.4375,938.061042935823,835.541452514365,948.883327965032,113.341875450667
103.479166666667,951.081221255726,905.442889132759,1021.36893857236,115.926049439603
103.520833333333,951.244548759378,906.368990450481,1022.32835456402,115.959364113537
103.5625,938.591070391702,838.24281821207,951.687278668871,113.444460456801
103.604166666667,909.808563690112,706.803947940773,814.952118266295,108.148170325522
103.645833333333,855.578195032789,523.698177860458,623.020850378511,99.3226725180532
103.6875,750.011922558358,307.503178086796,392.052709622709,84.5495315359128
103.729166666667,498.896038701308,91.9671797566752,145.123165786549,53.1559860298734
103.770833333333,0,0,0,0
103.8125,0,0,0,0
103.854166666667,0,0,0,0
103.895833333333,0,0,0,0
103.9375,0,0,0,0
103.979166666667,0,0,0,0
104.020833333333,0,0,0,0
104.0625,0,0,0,0
104.104166666667,0,0,0,0
104.145833333333,0,0,0,0
104.1875,0,0,0,0
104.229166666667,0,0,0,0
104.270833333333,494.027153818829,89.7999143309966,142.355966464696,52.5560521336992
104.3125,747.870582771135,304.795316498368,389.072196392212,84.2768798938438
104.354166666667,854.303463021902,521.229271480335,620.375826124703,99.1465546443686
104.395833333333,908.953478981018,705.056554685398,813.084588529285,108.028033843887
104.4375,938.01561132176,837.592669807002,950.965220997774,113.372551190772
104.479166666667,950.913621379406,907.09130458324,1023.02838234975,115.937077766505
104.520833333333,951.020522715209,907.699288037667,1023.65820481934,115.958916781676
104.5625,938.362433195281,839.366157573577,952.805940639445,113.439783065868
104.604166666667,909.636947034614,707.843987779116,815.991795753611,108.147807974496
104.645833333333,855.5771011905,524.77326386423,624.113738112972,99.3404742487419
104.6875,750.492692643827,308.690351368652,393.310963966197,84.6206125975454
104.729166666667,501.202626623013,93.1298033860297,146.57735221695,53.4475488309202
104.770833333333,0,0,0,0
104.8125,0,0,0,0
104.854166666667,0,0,0,0
104.895833333333,0,0,0,0
104.9375,0,0,0,0
104.979166666667,0,0,0,0
105.020833333333,0,0,0,0
105.0625,0,0,0,0
105.104166666667,0,0,0,0
105.145833333333,0,0,0,0
105.1875,0,0,0,0
105.229166666667,0,0,0,0
105.270833333333,500.0204904833,92.6561909826273,145.962012039173,53.3058210565456
105.3125,749.690065235703,307.959484294626,392.482766517578,84.5232822229518
105.354166666667,854.948128364465,524.091635740373,623.354149459258,99.2625137188846
105.395833333333,909.124823546598,707.486151493288,815.573767225047,108.087615731759
105.4375,937.957014797642,839.576773415796,952.977459453284,113.400686037488
105.479166666667,950.735845402336,908.677487673972,1024.62344667272,115.945958998746
105.520833333333,950.788015554487,908.975065304213,1024.93169831062,115.956633006412
105.5625,938.126226838012,840.444830131648,953.878368390311,113.433538258663
105.604166666667,909.45806882208,708.850584519228,816.996695329035,108.146110809807
105.645833333333,855.568344539983,525.826690086508,625.183797039981,99.357106953473
105.6875,750.963674669889,309.867521170913,394.557990758554,84.6904695876414
105.729166666667,503.487880684669,94.2951052188991,148.031413412675,53.7363081937761
105.770833333333,0,0,0,0
105.8125,0,0,0,0
105.854166666667,0,0,0,0
105.895833333333,0,0,0,0
105.9375,0,0,0,0
105.979166666667,0,0,0,0
106.020833333333,0,0,0,0
106.0625,0,0,0,0
106.104166666667,0,0,0,0
106.145833333333,0,0,0,0
106.1875,0,0,0,0
106.229166666667,0,0,0,0
106.270833333333,505.808049322576,95.489963887065,149.51921171244,54.0292478253747
106.3125,751.445941263074,311.06618312115,395.828050706855,84.7618675857049
106.354166666667,855.562402927786,526.887376139786,626.261538246414,99.3741621066279
106.395833333333,909.277723999978,709.846773039179,817.990857090241,108.144084051062
106.4375,937.885561308131,841.493826237169,954.920139177404,113.426312940235
106.479166666667,950.548222384412,910.201943868504,1026.15468004118,115.952736172674
106.520833333333,950.547388902944,910.19717621958,1026.14974161153,115.952565391955
106.5625,937.882858641742,841.479918281319,954.905705722083,113.425787440764
106.604166666667,909.272404765242,709.824910797221,817.968059662296,108.143148865075
106.645833333333,855.552515443856,526.859570913436,626.23222248623,99.372651572794
106.6875,751.425688618733,311.035588261306,395.7947936415,84.7592053801939
106.729166666667,505.753192552765,95.4635649701851,149.486006724779,54.0224417545941
106.770833333333,0,0,0,0
106.8125,0,0,0,0
106.854166666667,0,0,0,0
106.895833333333,0,0,0,0
106.9375,0,0,0,0
106.979166666667,0,0,0,0
107.020833333333,0,0,0,0
107.0625,0,0,0,0
107.104166666667,0,0,0,0
107.145833333333,0,0,0,0
107.1875,0,0,0,0
107.229166666667,0,0,0,0
107.270833333333,511.394500285038,98.2982241794106,153.025248797037,54.7270246176261
107.3125,753.139164946992,314.113906029607,399.106628929592,84.9927228999854
107.354166666667,856.146692996558,529.615588317935,629.097115104426,99.4815267864909
107.395833333333,909.412498248106,712.13805160038,820.335516740958,108.197465140578
107.4375,937.801564498393,843.343957212987,956.793423822433,113.449466609445
107.479166666667,950.351084633326,911.665231688606,1027.62268528709,115.957453598482
107.520833333333,950.299005407051,911.366511830779,1027.31327913602,115.946767305236
107.5625,937.632734393485,842.472523854139,955.889116060609,113.41659220647
107.604166666667,909.080425243404,710.768140891707,818.907132545551,108.138991653844
107.645833333333,855.530191598317,527.873006177969,627.260193651963,99.3871874739939
107.6875,751.879522925633,312.195426923994,397.022345915079,84.8269189910855
107.729166666667,507.999854097495,96.6356379128097,150.941752350978,54.306114438168
107.770833333333,0,0,0,0
107.8125,0,0,0,0
107.854166666667,0,0,0,0
107.895833333333,0,0,0,0
107.9375,0,0,0,0
107.979166666667,0,0,0,0
108.020833333333,0,0,0,0
108.0625,0,0,0,0
108.104166666667,0,0,0,0
108.145833333333,0,0,0,0
108.1875,0,0,0,0
108.229166666667,0,0,0,0
108.270833333333,516.784498992317,101.078082859785,156.477914441801,55.399831582016
108.3125,754.77070049796,317.10122599185,402.317162713236,85.2159367213862
108.354166666667,856.701417154207,532.275446987398,631.860084316367,99.5846373289688
108.395833333333,909.529472628462,714.359693858275,822.60748138116,108.247787522885
108.4375,937.705343359428,845.127360210667,958.597543670961,113.470183460294
108.479166666667,950.144767403001,913.067961112066,1029.02811791246,115.960156800391
108.520833333333,950.043228439986,912.483998304834,1028.42329111561,115.939292810774
108.5625,937.376258030075,843.423765955408,956.829780223161,113.406014267753
108.604166666667,908.882594940236,711.681448518249,819.8151566113,108.133708093051
108.645833333333,855.501937608657,528.868079074102,628.268871445151,99.400792371049
108.6875,752.325934097161,313.347883122962,398.241588635243,84.8937055122813
108.729166666667,510.229058242953,97.8117530454767,152.399231650053,54.5874786045768
108.770833333333,0,0,0,0
108.8125,0,0,0,0
108.854166666667,0,0,0,0
108.895833333333,0,0,0,0
108.9375,0,0,0,0
108.979166666667,0,0,0,0
109.020833333333,0,0,0,0
109.0625,0,0,0,0
109.104166666667,0,0,0,0
109.145833333333,0,0,0,0
109.1875,0,0,0,0
109.229166666667,0,0,0,0
109.270833333333,521.982670783835,103.826770447982,159.875105786603,56.0483353386208
109.3125,756.341520519655,320.026796625093,405.458395737289,85.4315991121962
109.354166666667,857.227005448844,534.866205937016,634.549731751672,99.6835258146559
109.395833333333,909.628981425246,716.511480255662,824.806562099637,108.295081843975
109.4375,937.597221881852,846.844292826026,960.332794381945,113.488501555919
109.479166666667,949.929608599332,914.410791929405,1030.37168438628,115.960892456874
109.520833333333,949.78042181575,913.550594968751,1029.48079157511,115.930196606358
109.5625,937.113831333634,844.334778837179,957.728894222131,113.394115384952
109.604166666667,908.679372498057,712.566004694343,820.693371123784,108.12736642944
109.645833333333,855.468304594064,529.845854169516,629.259396418801,99.4135422492849
109.6875,752.765646393128,314.493772780242,399.453428834666,84.9596560544234
109.729166666667,512.441900028542,98.9923113730053,153.85898559234,54.8666742193351
109.770833333333,0,0,0,0
109.8125,0,0,0,0
109.854166666667,0,0,0,0
109.895833333333,0,0,0,0
109.9375,0,0,0,0
109.979166666667,0,0,0,0
110.020833333333,0,0,0,0
110.0625,0,0,0,0
110.104166666667,0,0,0,0
110.145833333333,0,0,0,0
110.1875,0,0,0,0
110.229166666667,0,0,0,0
110.270833333333,526.993597252155,106.541636478862,163.214824302354,56.673187823492
110.3125,757.852604403075,322.889352758703,408.529154278146,85.639801519443
110.354166666667,857.723898592569,537.387197902207,637.165424655916,99.7782267537085
110.395833333333,909.711366399296,718.59326424783,826.932645060154,108.339380812324
110.4375,937.477528717879,848.495075111715,961.999535661871,113.504460550156
110.479166666667,949.705948492981,915.694432062607,1031.65414040353,115.959708340918
110.520833333333,949.510949511178,914.567292350148,1030.48682630971,115.919533959567
110.5625,936.845853637716,845.206709810025,958.587667109279,113.380957299254
110.604166666667,908.471210188593,713.42297567752,821.543009846485,108.120034168966
110.645833333333,855.429829821968,530.807375518694,630.232886813513,99.4255112948194
110.6875,753.199351572919,315.633880170315,400.65873786825,85.0248576979349
110.729166666667,514.639377877085,100.177684300127,155.321513346644,55.1438290465166
110.770833333333,0,0,0,0
110.8125,0,0,0,0
110.854166666667,0,0,0,0
110.895833333333,0,0,0,0
110.9375,0,0,0,0
110.979166666667,0,0,0,0
111.020833333333,0,0,0,0
111.0625,0,0,0,0
111.104166666667,0,0,0,0
111.145833333333,0,0,0,0
111.1875,0,0,0,0
111.229166666667,0,0,0,0
111.270833333333,531.821804955568,109.22014885216,166.495174277219,57.2750254250591
111.3125,759.304936832392,325.687710844658,411.528347505915,85.8406366612568
111.354166666667,858.192547193237,539.837834304585,639.706611310788,99.8687770062028
111.395833333333,909.776976331393,720.604971449911,828.985690587357,108.380719137447
111.4375,937.346596851278,850.080088234105,963.598189863924,113.518101629818
111.479166666667,949.474129439,916.919635848889,1032.87628910928,115.956653260389
111.520833333333,949.235175395667,915.53511022153,1031.4424708667,115.907360645165
111.5625,936.572721543968,846.04071719627,959.407318863258,113.366601666988
111.604166666667,908.258553600197,714.253520978826,822.365298988047,108.111778009221
111.645833333333,855.387036372144,531.753664878105,631.190436706946,99.436771828841
111.6875,753.627708706618,316.768956431578,401.85834988428,85.0893934527018
111.729166666667,516.822395064181,101.368212139375,156.787271003579,55.4190588642042
111.770833333333,0,0,0,0
111.8125,0,0,0,0
111.854166666667,0,0,0,0
111.895833333333,0,0,0,0
111.9375,0,0,0,0
111.979166666667,0,0,0,0
112.020833333333,0,0,0,0
112.0625,0,0,0,0
112.104166666667,0,0,0,0
112.145833333333,0,0,0,0
112.1875,0,0,0,0
112.229166666667,0,0,0,0
112.270833333333,536.471756031245,111.859893048197,169.714361414985,57.854468366788
112.3125,760.699506396572,328.420769214018,414.454967634875,86.0341984208576
112.354166666667,858.63341101769,542.217604863195,642.172820566517,99.9552157033216
112.395833333333,909.826166578611,722.546598683171,830.965732151105,108.419133467934
112.4375,937.204763274997,851.599773061577,965.12924051812,113.529467456543
112.479166666667,949.234495602996,918.087202292486,1034.03897929099,115.951776998506
112.520833333333,948.953462968364,916.455095650996,1032.3488285344,115.8937328834
112.5625,936.294828649145,846.837968327083,960.189078322847,113.351109995764
